analysis,comparison,permutation,statistic,hop,deep_tumor_core,immune_associated_niche,low_signal_edge_context,mixed_tumor_boundary_niche,stroma_interface_niche,tumor_interior,metric,moran_i,geary_c
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,266,-0.009098621170682164,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,267,0.02064596908655697,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,268,-0.004208009106339616,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,269,0.007838446406980837,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,270,0.0021027236418494355,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,271,0.006089230412580915,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,272,0.008368381751712173,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,273,-0.00798872725227695,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,274,-0.01199555182280243,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,275,-0.006273842614933356,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,276,0.00184333814776666,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,277,-0.018798916036373514,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,278,-0.0046416730116917715,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,279,-0.015515547281790332,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,280,0.009994511634079994,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,281,0.007309810399045269,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,282,0.005321774329001161,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,283,0.009911201722356655,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,284,0.021579215618801273,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,285,0.007706653280885711,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,286,0.010374260979517602,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,287,-0.0019460459544970443,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,288,-0.004375564052937875,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,289,0.0023109148018280457,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,290,-0.01607488011934477,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,291,0.004143790789806923,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,292,0.0065633912536134376,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,293,-0.009159344776558997,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,294,0.004316653641530999,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,295,-0.0028851326767773133,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,296,0.0022901709109082735,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,297,-0.0024687698505458933,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,298,-0.0021225149593756543,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,299,0.0020369911192809065,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,300,0.021320705215856495,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,301,-0.01875685950148448,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,302,0.001701117737650637,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,303,-0.005936087626487396,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,304,-0.0030741924425572997,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,305,0.0001657650019548096,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,306,0.007855068604479043,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,307,0.006632418391584682,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,308,0.002253916581356541,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,309,-0.01496468305787163,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,310,-0.004825514624662575,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,311,-0.0007475865004293869,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,312,-0.004640195584910134,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,313,-0.0002963195328958834,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,314,-0.00127316077855677,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,315,-0.007087818730651119,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,316,-0.016494271226630497,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,317,-0.0005189609805255069,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,318,-0.012118768273921332,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,319,0.0068501038552515325,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,320,0.0057763126674630905,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,321,-0.0010626867257815253,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,322,0.0008432924050609247,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,323,0.009461483234844914,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,324,0.0026043293389832467,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,325,-0.0009306527578137325,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,326,-0.02200065161537207,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,327,0.0004160305346931903,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,328,-0.0026859594326548164,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,329,0.0017451549768949803,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,330,-0.0012032498359523247,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,331,0.006152584902386293,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,332,0.013548414903829908,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,333,-0.01018512671641919,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,334,0.0006531160486313303,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,335,0.007937571168422752,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,336,-0.0033851787341122597,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,337,0.003609592554716101,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,338,-0.00020014563281112174,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,339,0.0007189940033600628,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,340,0.006517233724591176,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,341,-0.007279837967104685,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,342,-0.002726565164387129,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,343,-0.0030354745280117834,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,344,0.004192589062045837,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,345,-0.010739695872064192,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,346,-0.0023289980276594013,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,347,-0.0007301465649818817,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,348,-0.006277947047452215,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,349,0.004003128708315429,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,350,0.005069533247857028,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,351,0.006345784805082855,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,352,0.008523489858326072,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,353,0.0006528725940574964,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,354,-0.0032523863674122078,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,355,0.007770498543003823,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,356,-0.0035271482432702173,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,357,-0.0018960901191720225,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,358,-0.0025860404968898187,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,359,0.00397427783917409,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,360,-0.010676429333165427,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,361,0.002778849795529781,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,362,-0.01388623524071858,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,363,0.0025925561964475485,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,364,-0.015282761194183703,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,365,-0.009153169719045062,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,366,0.004029611196663951,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,367,-0.001235273349055599,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,368,0.007962564523396054,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,369,-0.007391255926109286,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,370,0.013136792029281918,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,371,-8.465913265537361e-05,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,372,-0.0012437705314034542,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,373,0.0049726729163665495,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,374,-0.004363637516416274,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,375,-8.155242641749716e-07,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,376,-0.0007821618159764565,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,377,0.01238719768420904,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,378,-0.00022085625964779476,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,379,0.01401924617985656,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,380,-0.0028573863864305715,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,381,0.009821399478812498,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,382,-0.017934523364916743,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,383,0.010878433989047809,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,384,0.0032567231795257445,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,385,0.009872868281756653,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,386,-0.006698262909387687,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,387,-0.009043179711413107,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,388,-0.011473974499425443,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,389,-0.01435486607462727,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,390,0.0076326424500609,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,391,-6.190935101624273e-05,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,392,-0.004637667592238326,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,393,0.01153354243591953,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,394,0.016505393612331998,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,395,-0.007646715454284636,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,396,0.009043927031689658,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,397,-0.009747120780762952,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,398,0.015014501057632856,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,399,-0.00013627243807956546,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,400,0.001804182705257118,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,401,-0.005560648390092127,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,402,0.000923048884690969,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,403,-0.00042708063750102054,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,404,0.0024893851388281263,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,405,0.000932731406667664,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,406,0.0024546413123921473,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,407,-0.005644566936632511,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,408,-0.005299241898387763,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,409,-0.011714962623121994,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,410,-0.013768032843597733,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,411,0.0037347793326031886,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,412,-0.006611184078365084,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,413,-0.005151251716031813,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,414,0.008492559722983462,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,415,-0.012447676271659103,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,416,-0.010628929794805175,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,417,0.007364812645475227,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,418,-0.016144799962565404,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,419,-0.0045611135664097024,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,420,-0.008538366208808934,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,421,-0.013882509006361121,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,422,-0.011048067404669348,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,423,-0.009059961655889848,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,424,-0.004763052714174487,,,,,,,,,,
